time,open,high,low,close
2012-07-19,0.00581,0.00584,0.0057,0.00578
2012-07-20,0.0058,0.00582,0.00481,0.00544
2012-07-23,0.00536,0.00582,0.0049,0.00549
2012-07-24,0.00549,0.00561,0.00529,0.00544
2012-07-25,0.00543,0.00546,0.00523,0.00526
2012-07-26,0.00527,0.00555,0.00522,0.00551
2012-07-27,0.00551,0.00555,0.00542,0.0055
2012-07-30,0.00537,0.00564,0.00536,0.0056
2012-07-31,0.0056,0.00581,0.00559,0.00576
2012-08-01,0.00576,0.00596,0.00565,0.00596
2012-08-02,0.00596,0.00692,0.00588,0.00673
2012-08-03,0.00673,0.00694,0.00643,0.00693
2012-08-06,0.00647,0.00704,0.00642,0.00674
2012-08-07,0.00677,0.0068,0.00661,0.00674
2012-08-08,0.00678,0.00692,0.00673,0.00683
2012-08-09,0.00683,0.00743,0.00668,0.00682
2012-08-10,0.00679,0.00716,0.00668,0.0071
2012-08-13,0.00722,0.00746,0.00706,0.00746
2012-08-14,0.00736,0.00772,0.0073,0.00771
2012-08-15,0.00771,0.00808,0.00759,0.00808
2012-08-16,0.00808,0.00862,0.00779,0.00834
2012-08-17,0.00833,0.00954,0.00656,0.00803
2012-08-20,0.00486,0.00649,0.0047,0.00591
2012-08-21,0.00585,0.00629,0.00585,0.00606
2012-08-22,0.00606,0.00617,0.00582,0.00601
2012-08-23,0.00599,0.00614,0.00584,0.00605
2012-08-24,0.00605,0.00636,0.0059,0.00626
2012-08-27,0.00635,0.00727,0.00629,0.00635
2012-08-28,0.0064,0.00673,0.00631,0.00652
2012-08-29,0.00652,0.00668,0.00633,0.00659
2012-08-30,0.00658,0.0066,0.00639,0.00651
2012-08-31,0.00651,0.00655,0.00572,0.00579
2012-09-03,0.00609,0.00626,0.00597,0.00625
2012-09-04,0.00623,0.00625,0.00599,0.00608
2012-09-05,0.00608,0.0064,0.00602,0.00636
2012-09-06,0.00635,0.0066,0.00626,0.00656
2012-09-07,0.00656,0.00664,0.00637,0.0064
2012-09-10,0.00633,0.00648,0.00626,0.00646
2012-09-11,0.00646,0.00648,0.00628,0.00634
2012-09-12,0.00637,0.00658,0.00621,0.00654
2012-09-13,0.00657,0.00662,0.0064,0.00645
2012-09-14,0.00644,0.00666,0.00639,0.00662
2012-09-17,0.00667,0.00681,0.00663,0.00675
2012-09-18,0.00675,0.00694,0.00669,0.00693
2012-09-19,0.00693,0.00717,0.00687,0.00697
2012-09-20,0.00703,0.00718,0.00697,0.00699
2012-09-21,0.00707,0.00709,0.00677,0.007
2012-09-24,0.00689,0.00698,0.00678,0.0069
2012-09-25,0.00686,0.00693,0.00677,0.00692
2012-09-26,0.00685,0.00711,0.00682,0.00706
2012-09-27,0.00706,0.00711,0.00687,0.00697
2012-09-28,0.00692,0.00703,0.00682,0.00703
2012-10-01,0.007,0.00705,0.00689,0.00698
2012-10-02,0.00695,0.00726,0.00694,0.00714
2012-10-03,0.00714,0.00731,0.00714,0.00726
2012-10-04,0.00726,0.00731,0.00704,0.00717
2012-10-05,0.00717,0.00725,0.00698,0.0072
2012-10-08,0.00661,0.00675,0.00601,0.00648
2012-10-09,0.0065,0.00697,0.00643,0.00679
2012-10-10,0.00678,0.00692,0.00666,0.00692
2012-10-11,0.00692,0.00692,0.00669,0.00677
2012-10-12,0.00677,0.00692,0.00675,0.0069
2012-10-15,0.00682,0.00686,0.00655,0.00684
2012-10-16,0.00684,0.00691,0.00659,0.00678
2012-10-17,0.00673,0.00684,0.00669,0.00682
2012-10-18,0.00683,0.00686,0.00673,0.00678
2012-10-19,0.00678,0.0069,0.00669,0.00684
2012-10-22,0.00676,0.00685,0.00665,0.00674
2012-10-23,0.00674,0.00696,0.00672,0.00681
2012-10-24,0.0068,0.00689,0.00668,0.00685
2012-10-25,0.00682,0.00688,0.00615,0.0062
2012-10-26,0.00619,0.00639,0.00569,0.00576
2012-10-29,0.00625,0.0064,0.00602,0.00624
2012-10-30,0.00624,0.00635,0.00617,0.00632
2012-10-31,0.00631,0.00648,0.00625,0.00647
2012-11-01,0.00647,0.00656,0.00606,0.00627
2012-11-02,0.0062,0.00635,0.00612,0.00626
2012-11-05,0.00629,0.0065,0.00627,0.00634
2012-11-06,0.00633,0.00647,0.00624,0.00629
2012-11-07,0.00634,0.0065,0.00627,0.00642
2012-11-08,0.00638,0.00647,0.00625,0.00633
2012-11-09,0.00632,0.00634,0.00622,0.00627
2012-11-12,0.00622,0.00645,0.00621,0.00638
2012-11-13,0.00638,0.00646,0.00632,0.00635
2012-11-14,0.00635,0.00641,0.00627,0.00633
2012-11-15,0.00633,0.0065,0.00627,0.00645
2012-11-16,0.00646,0.00689,0.00641,0.00681
2012-11-19,0.00685,0.00686,0.0067,0.00676
2012-11-20,0.0068,0.00685,0.00668,0.00677
2012-11-21,0.00677,0.00684,0.00673,0.0068
2012-11-22,0.0068,0.0071,0.00674,0.00702
2012-11-23,0.00703,0.00719,0.00697,0.00708
2012-11-26,0.00713,0.00724,0.00706,0.00715
2012-11-27,0.00715,0.00717,0.0068,0.00699
2012-11-28,0.00699,0.00722,0.00693,0.00718
2012-11-29,0.00718,0.00731,0.00707,0.00724
2012-11-30,0.00725,0.00738,0.00718,0.00734
2012-12-03,0.0073,0.00736,0.00728,0.00728
2012-12-10,0.00786,0.00791,0.00773,0.00784
2012-12-11,0.00784,0.00799,0.00777,0.00793
2012-12-12,0.00793,0.00806,0.00777,0.00788
2012-12-13,0.00788,0.00814,0.00788,0.00808
2012-12-14,0.00812,0.00818,0.00766,0.00795
2012-12-17,0.00785,0.00797,0.00754,0.00779
2012-12-18,0.00779,0.00804,0.0077,0.00793
2012-12-19,0.00793,0.00814,0.00787,0.00806
2012-12-20,0.00807,0.00832,0.00799,0.00823
2012-12-21,0.00824,0.00831,0.00809,0.00813
2012-12-24,0.00804,0.00812,0.00796,0.00807
2012-12-25,0.00811,0.00812,0.00792,0.00806
2012-12-26,0.00806,0.00811,0.00794,0.00805
2012-12-27,0.00809,0.00814,0.00796,0.00804
2012-12-28,0.00806,0.00821,0.00802,0.00811
2012-12-31,0.00813,0.00821,0.008,0.00804
2013-01-01,0.00807,0.0081,0.00786,0.00797
2013-01-02,0.00797,0.008,0.0078,0.00786
2013-01-03,0.00786,0.00806,0.00785,0.00804
2013-01-04,0.00805,0.00826,0.00802,0.00813
2013-01-07,0.00816,0.00823,0.00808,0.00821
2013-01-08,0.00823,0.00839,0.00816,0.00832
2013-01-09,0.00832,0.00838,0.00819,0.00833
2013-01-10,0.00833,0.00854,0.00828,0.00848
2013-01-11,0.00848,0.00863,0.00834,0.00861
2013-01-14,0.00851,0.00861,0.00845,0.0086
2013-01-15,0.00854,0.00866,0.00836,0.00849
2013-01-16,0.00854,0.00877,0.00844,0.00873
2013-01-17,0.00875,0.00928,0.00869,0.00919
2013-01-18,0.00919,0.00947,0.00912,0.00932
2013-01-21,0.00938,0.01006,0.00926,0.0098
2013-01-22,0.00983,0.01042,0.00983,0.01027
2013-01-23,0.01027,0.01038,0.00993,0.01028
2013-01-24,0.01037,0.01148,0.00935,0.01019
2013-01-25,0.01019,0.01073,0.00923,0.01049
2013-01-28,0.01074,0.01139,0.0107,0.01136
2013-01-29,0.01136,0.0119,0.01124,0.01151
2013-01-30,0.01145,0.01179,0.01143,0.01166
2013-01-31,0.01173,0.0129,0.01163,0.01233
2013-02-01,0.01237,0.0127,0.01225,0.01244
2013-02-04,0.01247,0.0126,0.01189,0.01199
2013-02-05,0.01198,0.01241,0.01186,0.0124
2013-02-06,0.01241,0.01276,0.01226,0.0126
2013-02-07,0.01259,0.0133,0.01238,0.01318
2013-02-08,0.01318,0.01362,0.01315,0.01356
2013-02-11,0.01432,0.01483,0.01413,0.01481
2013-02-12,0.01479,0.01565,0.01473,0.01542
2013-02-13,0.01533,0.01598,0.01477,0.01559
2013-02-14,0.01552,0.01688,0.01321,0.01645
2013-02-15,0.01646,0.0171,0.01604,0.017
2013-02-18,0.01684,0.01684,0.01633,0.01663
2013-02-19,0.01664,0.01848,0.01656,0.01826
2013-02-20,0.01826,0.01915,0.01802,0.01906
2013-02-21,0.01907,0.01913,0.01859,0.01894
2013-02-22,0.01897,0.01989,0.01878,0.01938
2013-02-25,0.01879,0.01915,0.01857,0.01896
2013-02-26,0.01896,0.0199,0.01888,0.01934
2013-02-27,0.0193,0.01987,0.0191,0.01973
2013-02-28,0.01973,0.02188,0.01935,0.02126
2013-03-01,0.02128,0.02218,0.02085,0.02195
2013-03-04,0.02182,0.02335,0.02164,0.02305
2013-03-05,0.02293,0.02574,0.02286,0.02552
2013-03-06,0.02553,0.03104,0.02538,0.02921
2013-03-07,0.02921,0.02933,0.02105,0.02734
2013-03-08,0.0273,0.02819,0.02587,0.02817
2013-03-11,0.02939,0.03066,0.02882,0.0305
2013-03-12,0.03047,0.03061,0.02314,0.0282
2013-03-13,0.02826,0.02979,0.02745,0.0293
2013-03-14,0.0295,0.03033,0.02894,0.02971
2013-03-15,0.02967,0.02982,0.02914,0.02961
2013-03-18,0.02969,0.03093,0.0294,0.03063
2013-03-19,0.03061,0.03849,0.03055,0.03598
2013-03-20,0.03594,0.0411,0.03576,0.04053
2013-03-21,0.04053,0.04642,0.0392,0.04467
2013-03-22,0.04493,0.04574,0.04041,0.04352
2013-03-25,0.04468,0.04867,0.0433,0.0467
2013-03-26,0.04666,0.04993,0.04555,0.0492
2013-03-27,0.04909,0.05561,0.04879,0.05468
2013-03-28,0.0548,0.05968,0.04773,0.04779
2013-03-29,0.04774,0.0584,0.04696,0.05432
2013-04-01,0.058,0.06635,0.05752,0.06524
2013-04-02,0.06521,0.07361,0.06179,0.07325
2013-04-03,0.07316,0.09357,0.07061,0.07882
2013-04-04,0.07884,0.09168,0.07066,0.0861
2013-04-05,0.08603,0.09182,0.08387,0.09029
2013-04-08,0.10339,0.12413,0.10112,0.11957
2013-04-09,0.11945,0.15144,0.11737,0.14858
2013-04-10,0.14851,0.16846,0.0673,0.09623
2013-04-11,0.09688,0.12141,0.07039,0.08001
2013-04-12,0.08008,0.08967,0.03537,0.06911
2013-04-15,0.06421,0.07261,0.05548,0.05548
2013-04-16,0.05531,0.06289,0.03639,0.04988
2013-04-17,0.04977,0.07089,0.04603,0.06675
2013-04-18,0.06675,0.07445,0.06361,0.07191
2013-04-19,0.07117,0.09647,0.06967,0.08653
2013-04-22,0.08655,0.0893,0.0819,0.08812
2013-04-23,0.08806,0.10091,0.0878,0.10038
2013-04-24,0.09993,0.11691,0.0988,0.10577
2013-04-25,0.10573,0.11191,0.08198,0.09547
2013-04-26,0.09519,0.10227,0.08246,0.09356
2013-04-29,0.0914,0.10148,0.09014,0.09663
2013-04-30,0.09652,0.09971,0.0909,0.0939
2013-05-01,0.09385,0.09626,0.07146,0.08098
2013-05-02,0.08082,0.0872,0.06204,0.07626
2013-05-03,0.07625,0.07704,0.05336,0.06285
2013-05-06,0.07889,0.08495,0.07211,0.07583
2013-05-07,0.07576,0.07774,0.06736,0.07557
2013-05-08,0.07555,0.08027,0.0742,0.07703
2013-05-09,0.07704,0.07814,0.07386,0.07704
2013-05-10,0.07693,0.08569,0.07635,0.08178
2013-05-13,0.08013,0.08293,0.07921,0.08183
2013-05-14,0.08189,0.08418,0.07674,0.08036
2013-05-15,0.08,0.08342,0.0722,0.08199
2013-05-16,0.08181,0.08479,0.08028,0.08463
2013-05-17,0.08401,0.09196,0.08377,0.09014
2013-05-20,0.08896,0.09204,0.08682,0.08721
2013-05-21,0.08706,0.08966,0.08685,0.08928
2013-05-22,0.08931,0.09054,0.08688,0.08982
2013-05-23,0.0899,0.0919,0.08896,0.09016
2013-05-24,0.09059,0.09683,0.08999,0.09485
2013-05-27,0.0974,0.09772,0.08891,0.09303
2013-05-28,0.09307,0.09426,0.0908,0.09355
2013-05-29,0.09328,0.09523,0.09195,0.09466
2013-05-30,0.09467,0.0953,0.08953,0.09133
2013-05-31,0.09129,0.09367,0.08987,0.0936
2013-06-03,0.0863,0.088,0.08218,0.08658
2013-06-04,0.08666,0.0882,0.08457,0.08688
2013-06-05,0.08688,0.08826,0.08501,0.08672
2013-06-06,0.08665,0.08823,0.08392,0.08489
2013-06-07,0.08487,0.08552,0.07685,0.08044
2013-06-10,0.0742,0.08,0.06853,0.07658
2013-06-11,0.07659,0.07964,0.0752,0.07907
2013-06-12,0.07907,0.08149,0.07704,0.07862
2013-06-13,0.07848,0.07944,0.07361,0.07361
2013-06-14,0.0736,0.07563,0.07018,0.07188
2013-06-17,0.07196,0.07405,0.07121,0.07329
2013-06-18,0.07329,0.08247,0.07233,0.07739
2013-06-19,0.0772,0.08113,0.07643,0.07936
2013-06-20,0.07923,0.08902,0.07893,0.08585
2013-06-21,0.08556,0.08933,0.08313,0.08475
2013-06-24,0.08282,0.08396,0.0784,0.07965
2013-06-25,0.07964,0.08617,0.07793,0.08026
2013-06-26,0.08002,0.08614,0.07946,0.08514
2013-06-27,0.08544,0.08593,0.08261,0.08542
2013-06-28,0.08537,0.08579,0.07498,0.07709
2013-07-01,0.07871,0.0795,0.07053,0.07065
2013-07-02,0.07047,0.07378,0.06872,0.07248
2013-07-03,0.0722,0.07339,0.06398,0.06443
2013-07-04,0.06478,0.06738,0.0574,0.06437
2013-07-05,0.06479,0.06536,0.05375,0.05564
2013-07-08,0.05875,0.06558,0.05727,0.06288
2013-07-09,0.06284,0.06289,0.05774,0.06155
2013-07-10,0.06127,0.07006,0.06006,0.06784
2013-07-11,0.06785,0.07076,0.06424,0.06838
2013-07-12,0.06837,0.08161,0.06806,0.07281
2013-07-15,0.07395,0.07947,0.07189,0.07728
2013-07-16,0.07738,0.07841,0.07496,0.07527
2013-07-17,0.07538,0.07776,0.07442,0.07691
2013-07-18,0.07685,0.07739,0.06727,0.07001
2013-07-19,0.0707,0.07349,0.06796,0.07099
2013-07-22,0.06935,0.07015,0.06777,0.06859
2013-07-23,0.0686,0.07284,0.06849,0.0705
2013-07-24,0.07062,0.0728,0.06878,0.07116
2013-07-25,0.0711,0.074,0.07081,0.07282
2013-07-26,0.07236,0.07382,0.07176,0.07249
2013-07-29,0.07437,0.07709,0.07401,0.07608
2013-07-30,0.07601,0.08039,0.07558,0.07994
2013-07-31,0.07951,0.08423,0.07885,0.08144
2013-08-01,0.0813,0.08157,0.07854,0.07984
2013-08-02,0.08001,0.08386,0.07742,0.07925
2013-08-05,0.08027,0.08292,0.07968,0.08212
2013-08-06,0.08216,0.08375,0.0813,0.08304
2013-08-07,0.08263,0.08367,0.0818,0.08258
2013-08-08,0.08261,0.08308,0.07713,0.07867
2013-08-09,0.07868,0.08055,0.07756,0.07796
2013-08-12,0.0797,0.08096,0.07749,0.08064
2013-08-13,0.08055,0.08247,0.07833,0.08159
2013-08-14,0.08156,0.08703,0.08151,0.0846
2013-08-15,0.08427,0.08481,0.07963,0.08061
2013-08-16,0.08058,0.08245,0.07892,0.07989
2013-08-19,0.0825,0.09003,0.08088,0.08681
2013-08-20,0.08646,0.09079,0.08544,0.08929
2013-08-21,0.08945,0.09154,0.08751,0.09084
2013-08-22,0.08938,0.09149,0.08815,0.08894
2013-08-23,0.08904,0.08904,0.08467,0.0851
2013-08-26,0.08752,0.08825,0.08543,0.08551
2013-08-27,0.08552,0.09491,0.08543,0.09264
2013-08-28,0.09268,0.09307,0.08981,0.09226
2013-08-29,0.09204,0.093,0.09055,0.09162
2013-08-30,0.09174,0.1019,0.09113,0.09895
2013-09-02,0.10462,0.10679,0.10191,0.10345
2013-09-03,0.10364,0.10676,0.10125,0.10153
2013-09-04,0.10144,0.10443,0.09383,0.09792
2013-09-05,0.09773,0.10088,0.09133,0.0994
2013-09-06,0.09825,0.09938,0.08798,0.08865
2013-09-09,0.08971,0.09904,0.08933,0.09476
2013-09-10,0.09459,0.09939,0.09417,0.09739
2013-09-11,0.0974,0.10414,0.09338,0.09964
2013-09-12,0.09956,0.10925,0.09925,0.10661
2013-09-13,0.10643,0.10986,0.10378,0.10607
2013-09-16,0.10382,0.10824,0.10347,0.10584
2013-09-17,0.10575,0.10783,0.10452,0.1063
2013-09-18,0.10688,0.10908,0.10261,0.10334
2013-09-19,0.10369,0.10408,0.09579,0.09935
2013-09-20,0.0994,0.10226,0.09673,0.10114
2013-09-23,0.1006,0.10267,0.09962,0.10112
2013-09-24,0.10098,0.10319,0.10006,0.10228
2013-09-25,0.10229,0.10418,0.10087,0.10212
2013-09-26,0.10214,0.10358,0.1008,0.10358
2013-09-27,0.10341,0.10768,0.10109,0.10386
2013-09-30,0.10664,0.10909,0.10378,0.10635
2013-10-01,0.10646,0.1104,0.10599,0.10919
2013-10-02,0.10905,0.11063,0.08332,0.09439
2013-10-03,0.09436,0.10077,0.08986,0.09849
2013-10-04,0.09869,0.10671,0.09759,0.10501
2013-10-07,0.10467,0.10572,0.10266,0.10367
2013-10-08,0.10354,0.10433,0.10234,0.10385
2013-10-09,0.10386,0.1113,0.10295,0.11067
2013-10-10,0.10646,0.11034,0.10612,0.10888
2013-10-11,0.109,0.11171,0.10768,0.1111
2013-10-14,0.11506,0.12032,0.11433,0.11711
2013-10-15,0.11708,0.12277,0.11637,0.12041
2013-10-16,0.1204,0.12753,0.11268,0.11837
2013-10-17,0.11835,0.12107,0.11505,0.1195
2013-10-18,0.11959,0.12742,0.11849,0.12689
2013-10-21,0.14145,0.15007,0.13898,0.14519
2013-10-22,0.14603,0.15628,0.14512,0.14984
2013-10-23,0.14943,0.16827,0.14897,0.16659
2013-10-24,0.16678,0.17492,0.13128,0.14777
2013-10-25,0.14773,0.15553,0.13089,0.14076
2013-10-28,0.15148,0.15497,0.14857,0.1521
2013-10-29,0.152,0.15993,0.15092,0.15852
2013-10-30,0.15854,0.16124,0.15372,0.15661
2013-10-31,0.15689,0.16252,0.15211,0.15944
2013-11-01,0.15951,0.16406,0.15828,0.1626
2013-11-04,0.16882,0.17903,0.16882,0.17888
2013-11-05,0.17852,0.19748,0.17408,0.19154
2013-11-06,0.19153,0.20688,0.18767,0.20202
2013-11-07,0.20253,0.24725,0.19733,0.23626
2013-11-08,0.23719,0.27861,0.23223,0.27167
2013-11-11,0.25815,0.29043,0.24979,0.28842
2013-11-12,0.28855,0.30569,0.27833,0.29198
2013-11-13,0.29189,0.34952,0.29128,0.34332
2013-11-14,0.34337,0.34849,0.31312,0.33472
2013-11-15,0.33466,0.35677,0.32722,0.32947
2013-11-18,0.40638,0.58865,0.40177,0.56161
2013-11-19,0.56634,0.70716,0.3939,0.53957
2013-11-20,0.53946,0.5434,0.35662,0.46874
2013-11-21,0.46446,0.62058,0.45134,0.59783
2013-11-22,0.59464,0.63089,0.54812,0.62377
2013-11-25,0.64948,0.68364,0.61156,0.61539
2013-11-26,0.6154,0.7652,0.61476,0.75577
2013-11-27,0.75571,0.86626,0.73818,0.84454
2013-11-28,0.84484,0.98441,0.80915,0.941
2013-11-29,0.94101,0.99986,0.8442,0.97731
2013-12-02,0.762,0.91414,0.74734,0.89314
2013-12-03,0.88749,0.96948,0.87232,0.93847
2013-12-04,0.93797,0.99711,0.92681,0.97624
2013-12-05,0.97725,1.00251,0.70611,0.91431
2013-12-06,0.91521,0.92175,0.65264,0.77164
2013-12-09,0.61853,0.79767,0.61613,0.74008
2013-12-10,0.74015,0.84769,0.7201,0.82023
2013-12-11,0.82196,0.83926,0.68293,0.72442
2013-12-12,0.72452,0.75029,0.68258,0.72798
2013-12-13,0.72812,0.80777,0.71408,0.73157
2013-12-16,0.73082,0.75062,0.57503,0.62448
2013-12-17,0.62452,0.64411,0.54691,0.59194
2013-12-18,0.58768,0.59189,0.36918,0.4889
2013-12-19,0.4802,0.60122,0.42791,0.59576
2013-12-20,0.59594,0.64918,0.51694,0.56533
2013-12-23,0.5121,0.55083,0.50458,0.54999
2013-12-24,0.5446,0.55922,0.52186,0.53884
2013-12-25,0.53973,0.56545,0.52715,0.56224
2013-12-26,0.56372,0.63087,0.56038,0.62806
2013-12-27,0.62806,0.63079,0.57958,0.59293
2013-12-30,0.60188,0.61913,0.59445,0.61463
2013-12-31,0.61629,0.62305,0.59267,0.60486
2014-01-01,0.60461,0.62827,0.60171,0.62387
2014-01-02,0.6257,0.65365,0.60585,0.64297
2014-01-03,0.64322,0.66556,0.62396,0.65172
2014-01-06,0.733,0.80397,0.70301,0.74025
2014-01-07,0.7394,0.76085,0.64456,0.65518
2014-01-08,0.65985,0.69244,0.62165,0.66252
2014-01-09,0.66185,0.69005,0.63564,0.67845
2014-01-10,0.68027,0.69053,0.65115,0.67946
2014-01-13,0.68103,0.6817,0.62904,0.66029
2014-01-14,0.66003,0.66826,0.64302,0.66202
2014-01-15,0.66043,0.6879,0.65124,0.67825
2014-01-16,0.67817,0.68329,0.6555,0.6599
2014-01-17,0.65715,0.66046,0.61114,0.63879
2014-01-20,0.66196,0.67285,0.64918,0.66365
2014-01-21,0.66411,0.66678,0.65154,0.66156
2014-01-22,0.66129,0.66656,0.64709,0.66149
2014-01-23,0.66007,0.66787,0.63595,0.64263
2014-01-24,0.64339,0.64399,0.60901,0.61432
2014-01-27,0.6451,0.64848,0.5853,0.5928
2014-01-28,0.59308,0.6503,0.57838,0.63199
2014-01-29,0.63206,0.6379,0.62324,0.62622
2014-01-30,0.62585,0.65388,0.61223,0.6427
2014-01-31,0.64256,0.65305,0.63293,0.64473
2014-02-03,0.65674,0.65675,0.63928,0.64119
2014-02-04,0.64148,0.64751,0.63215,0.63712
2014-02-05,0.63744,0.64355,0.6306,0.63638
2014-02-06,0.635,0.65993,0.53923,0.60423
2014-02-07,0.60471,0.60979,0.49117,0.5698
2014-02-10,0.54477,0.55551,0.35351,0.52648
2014-02-11,0.52663,0.56127,0.48923,0.51048
2014-02-12,0.5107,0.53196,0.49876,0.51151
2014-02-13,0.51429,0.51433,0.4636,0.47348
2014-02-14,0.47296,0.53865,0.41012,0.50702
2014-02-17,0.46472,0.50049,0.46052,0.47603
2014-02-18,0.47498,0.49231,0.46344,0.47189
2014-02-19,0.47284,0.48442,0.47011,0.47573
2014-02-20,0.47626,0.4805,0.42721,0.42984
2014-02-21,0.42976,0.44532,0.40166,0.43241
2014-02-24,0.46212,0.46424,0.3974,0.40385
2014-02-25,0.40414,0.41165,0.29976,0.39627
2014-02-26,0.39683,0.45329,0.3867,0.44577
2014-02-27,0.44437,0.45176,0.42837,0.43959
2014-02-28,0.43912,0.44774,0.41642,0.42267
2014-03-03,0.42502,0.53242,0.41494,0.4947
2014-03-04,0.49513,0.52587,0.48908,0.49854
2014-03-05,0.49915,0.50861,0.48786,0.4996
2014-03-06,0.4999,0.50602,0.48243,0.48853
2014-03-07,0.48945,0.4962,0.46086,0.46625
2014-03-10,0.4782,0.48649,0.45227,0.46004
2014-03-11,0.46002,0.47592,0.4559,0.4697
2014-03-12,0.46945,0.48391,0.46187,0.46672
2014-03-13,0.46506,0.47421,0.46167,0.47233
2014-03-14,0.47224,0.47224,0.45104,0.45469
2014-03-17,0.4552,0.45942,0.4476,0.45654
2014-03-18,0.45676,0.45823,0.443,0.45374
2014-03-19,0.45344,0.46088,0.44949,0.45996
2014-03-20,0.45898,0.46155,0.43939,0.44582
2014-03-21,0.44487,0.45369,0.4139,0.43227
2014-03-24,0.422,0.45023,0.41476,0.4435
2014-03-25,0.44311,0.45093,0.43362,0.44327
2014-03-26,0.44355,0.45259,0.43081,0.44471
2014-03-27,0.44552,0.4468,0.39033,0.39992
2014-03-28,0.39982,0.4124,0.35966,0.38649
2014-03-31,0.35789,0.37627,0.3365,0.35258
2014-04-01,0.35105,0.39942,0.35005,0.37767
2014-04-02,0.37761,0.38657,0.33413,0.3404
2014-04-03,0.34017,0.35967,0.32204,0.34687
2014-04-04,0.34681,0.35489,0.33314,0.34475
2014-04-07,0.35158,0.35382,0.34294,0.34706
2014-04-08,0.34656,0.35196,0.34009,0.34584
2014-04-09,0.34595,0.34752,0.3354,0.33704
2014-04-10,0.33614,0.33762,0.28816,0.28816
2014-04-11,0.28808,0.32852,0.25787,0.31667
2014-04-14,0.31125,0.3617,0.30612,0.3458
2014-04-15,0.34611,0.39262,0.34188,0.38779
2014-04-16,0.3877,0.42033,0.38105,0.40738
2014-04-17,0.40729,0.4134,0.37445,0.39071
2014-04-18,0.39124,0.39325,0.36627,0.37358
2014-04-21,0.38739,0.40083,0.37663,0.38544
2014-04-22,0.38528,0.39344,0.38043,0.38312
2014-04-23,0.38274,0.38611,0.376,0.38169
2014-04-24,0.38245,0.38623,0.37379,0.38441
2014-04-25,0.38416,0.39114,0.33933,0.3558
2014-04-28,0.3412,0.34794,0.3246,0.34371
2014-04-29,0.34503,0.35187,0.33515,0.34426
2014-04-30,0.34426,0.35078,0.33476,0.34805
2014-05-01,0.34796,0.3611,0.34621,0.35835
2014-05-02,0.35753,0.35962,0.34178,0.34635
2014-05-05,0.33509,0.34026,0.32491,0.33031
2014-05-06,0.33011,0.3331,0.32037,0.32959
2014-05-07,0.32945,0.35188,0.32395,0.346
2014-05-08,0.34593,0.34905,0.34011,0.34286
2014-05-09,0.34369,0.35475,0.33913,0.35155
2014-05-12,0.33895,0.34216,0.33474,0.33926
2014-05-13,0.33915,0.34124,0.33532,0.33943
2014-05-14,0.3383,0.34306,0.33779,0.34239
2014-05-15,0.34248,0.34718,0.3391,0.34488
2014-05-16,0.34388,0.35085,0.3421,0.347
2014-05-19,0.34635,0.34681,0.34083,0.34579
2014-05-20,0.34575,0.38538,0.34487,0.37749
2014-05-21,0.37762,0.3872,0.37733,0.38243
2014-05-22,0.38236,0.40642,0.38092,0.40642
2014-05-23,0.40655,0.4212,0.40338,0.40858
2014-05-26,0.44171,0.45892,0.43676,0.45271
2014-05-27,0.45126,0.46356,0.42952,0.45711
2014-05-28,0.45649,0.46174,0.4464,0.45551
2014-05-29,0.45564,0.46349,0.44786,0.45429
2014-05-30,0.45483,0.50199,0.45279,0.4998
2014-06-02,0.51851,0.53889,0.49501,0.53759
2014-06-03,0.5376,0.55099,0.52348,0.53705
2014-06-04,0.53628,0.54201,0.49777,0.51866
2014-06-05,0.51911,0.53804,0.51504,0.52811
2014-06-06,0.52799,0.5302,0.51892,0.52092
2014-06-09,0.52565,0.52816,0.51003,0.51846
2014-06-10,0.51872,0.53545,0.51511,0.52164
2014-06-11,0.52156,0.5281,0.50384,0.50673
2014-06-12,0.50675,0.5132,0.45722,0.46667
2014-06-13,0.46731,0.48762,0.45189,0.4729
2014-06-16,0.44658,0.47779,0.44611,0.47112
2014-06-17,0.47131,0.48708,0.46457,0.48411
2014-06-18,0.48362,0.48764,0.47263,0.47515
2014-06-19,0.47488,0.47758,0.44954,0.45239
2014-06-20,0.45208,0.45612,0.4455,0.4505
2014-06-23,0.45833,0.46086,0.44136,0.44623
2014-06-24,0.44636,0.45399,0.44407,0.44496
2014-06-25,0.44505,0.44719,0.42617,0.42843
2014-06-26,0.42821,0.44037,0.42514,0.43537
2014-06-27,0.43581,0.44715,0.43579,0.44236
2014-06-30,0.45441,0.48806,0.45398,0.48087
2014-07-01,0.4823,0.50171,0.47979,0.48861
2014-07-02,0.48933,0.49829,0.48288,0.49152
2014-07-03,0.49124,0.49598,0.48226,0.48548
2014-07-04,0.48559,0.49158,0.47813,0.47906
2014-07-07,0.48129,0.48718,0.46877,0.47154
2014-07-08,0.47141,0.47806,0.46809,0.47374
2014-07-09,0.47394,0.47831,0.46857,0.4719
2014-07-10,0.47242,0.47242,0.45352,0.46218
2014-07-11,0.46199,0.47403,0.46016,0.4731
2014-07-14,0.47034,0.4784,0.46669,0.47467
2014-07-15,0.474,0.48447,0.47256,0.48025
2014-07-16,0.47975,0.48074,0.47083,0.47421
2014-07-17,0.47495,0.48004,0.46978,0.47318
2014-07-18,0.47234,0.48037,0.47079,0.47932
2014-07-21,0.47567,0.47746,0.46927,0.47137
